000002,1,1.35085,0.474609
000002,2,1.91335,0.15332
000002,4,1.0767,0.223633
000002,5,1.78693,0.150391
000002,6,1.92614,0.203125
000002,8,0.0667614,0.37207
000002,9,1.44176,0.147461
000002,10,1.81676,0.114258
000002,11,1.7429,0.21582
000002,17,1.19602,0.329102
000002,18,1.91903,0.277344
000002,19,1.50852,0.140625
000002,20,1.5767,0.124023
000002,22,1.77273,0.658203
000002,23,1.34091,0.820312
