000003,2,1.91335,0.149414
000003,3,1.12926,0.354492
000003,4,1.07812,0.22168
000003,5,1.78977,0.147461
000003,6,1.92756,0.194336
000003,8,0.0667614,0.375
000003,9,1.44176,0.151367
000003,10,1.81676,0.112305
000003,11,1.75142,0.205078
000003,15,1.41051,0.43457
000003,16,1.43466,0.735352
000003,18,1.9233,0.263672
000003,19,1.50852,0.138672
000003,20,1.57528,0.124023
000003,22,1.80966,0.585938
