000008,1,1.14631,0.646484
000008,4,1.0767,0.224609
000008,5,1.80966,0.119141
000008,6,1.95455,0.30957
000008,8,0.0667614,0.373047
000008,9,1.44034,0.151367
000008,10,1.81534,0.09375
000008,11,1.8054,0.160156
000008,15,1.68182,0.254883
000008,18,1.9446,0.189453
000008,19,1.50852,0.141602
000008,20,1.57812,0.124023
000008,23,1.79261,0.321289
