000000,1,0.909091,0.741211
000000,2,1.91903,0.174805
000000,3,1.39347,0.261719
000000,4,1.07812,0.223633
000000,5,1.76989,0.169922
000000,6,1.91619,0.237305
000000,7,1.87784,0.347656
000000,8,0.0681818,0.374023
000000,9,1.44318,0.151367
000000,10,1.81534,0.123047
000000,11,1.6946,0.253906
000000,12,1.50852,0.140625
