000006,2,1.90767,0.129883
000006,4,1.0767,0.222656
000006,5,1.80256,0.132812
000006,7,1.93182,0.364258
000006,8,0.0667614,0.371094
000006,9,1.44176,0.151367
000006,11,1.79119,0.171875
000006,15,1.62784,0.291992
000006,18,1.94176,0.202148
000006,19,1.50852,0.141602
000006,20,1.5767,0.124023
000006,23,1.73153,0.391602
000006,28,1.86648,0.0869141
000006,29,0.585227,0.835938
000006,30,0.321023,0.670898
