000004,1,1.50852,0.370117
000004,2,1.91193,0.141602
000004,4,1.07528,0.223633
000004,5,1.79545,0.141602
000004,7,1.86648,0.482422
000004,8,0.0653409,0.373047
000004,9,1.44176,0.151367
000004,10,1.81534,0.107422
000004,11,1.76705,0.193359
000004,17,0.940341,0.419922
000004,18,1.9304,0.234375
000004,19,1.50568,0.139648
000004,20,1.57528,0.124023
000004,23,1.59375,0.557617
